Hickson;JJ;2013-14;DEN;11.8;1.4;9.2;0.7;0.7;1.9;50.8;4.8;0.0;0.0;51.7;2.2;26.9
Redick;JJ;2013-14;LAC;15.2;2.2;2.1;0.8;0.1;1.2;45.5;5.2;39.5;2.1;91.5;2.8;28.2
McGee;JaVale;2013-14;DEN;7.0;0.4;3.4;0.2;1.4;1.6;44.7;3.4;0.0;0.0;100.0;0.2;15.9
Crowder;Jae;2013-14;DAL;4.6;0.8;2.5;0.8;0.3;0.5;43.9;1.7;33.1;0.6;75.4;0.6;16.1
Franklin;Jamaal;2013-14;MEM;1.9;0.3;1.1;0.2;0.1;0.5;41.0;0.8;45.5;0.2;100.0;0.1;7.7
Tinsley;Jamaal;2013-14;UTA;1.1;2.9;1.4;0.3;0.0;1.1;20.0;0.5;6.7;0.1;0.0;0.0;13.8
Crawford;Jamal;2013-14;LAC;18.6;3.2;2.3;0.9;0.2;2.0;41.6;6.1;36.1;2.3;86.6;4.0;30.4
Nelson;Jameer;2013-14;ORL;12.1;7.0;3.4;0.8;0.1;2.4;39.4;4.3;34.8;2.0;85.7;1.4;32.0
Anderson;James;2013-14;PHI;10.1;1.9;3.8;0.9;0.4;1.3;43.1;3.9;32.8;1.4;72.6;1.0;28.9
Harden;James;2013-14;HOU;25.4;6.1;4.7;1.6;0.4;3.6;45.6;7.5;36.6;2.4;86.6;7.9;38.0
Johnson;James;2013-14;MEM;7.4;2.1;3.2;0.8;1.1;1.3;46.4;2.8;25.3;0.4;84.4;1.5;18.4
Jones;James;2013-14;MIA;4.9;0.5;1.2;0.2;0.2;0.2;45.6;1.6;51.9;1.4;63.6;0.4;11.8
